CustomerNumber;campaign_id;event_name;event_date;campaign_category;uniqe_id;emarsys_uid
261531;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 22:43:40;News.Misc.Misc.CrossLifeCycle.EN|mt-news;3cfff28829119d664deaaef059da064f37df5b30;JFAKuAtUoO
258428;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-05 00:11:01;News.Misc.Misc.CrossLifeCycle.EN|mt-news;25a47d4ee3254686369b06161adac3f5ad43ad6a;mWw6VmvqUq
256877;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 02:21:02;News.Misc.Misc.CrossLifeCycle.EN|mt-news;c8aff477c23e3b7a91cb59f08c0f42cde69309cf;hZfevOEJ5I
255306;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 01:13:18;News.Misc.Misc.CrossLifeCycle.EN|mt-news;566829ff93ab2e11b00f04b232e999b396873120;7tGAkhQejb
252120;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 03:52:44;News.Misc.Misc.CrossLifeCycle.EN|mt-news;2402b4a06bc781afb197a5be7bacc6798d2b6724;g6qkAbOOoy
251550;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 14:20:08;News.Misc.Misc.CrossLifeCycle.EN|mt-news;6006c15df106ada907cf70527ecbeeb1d2c7ae29;EWrVrynAyh
238884;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 19:35:28;News.Misc.Misc.CrossLifeCycle.EN|mt-news;d9047b8d87d8a81068bd13fa53446e44d8ae0e06;juQzauiiXP
233862;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 10:09:49;News.Misc.Misc.CrossLifeCycle.EN|mt-news;d9e916210c24234e677b5c74cafeb0437c910c14;ebY0gix2O4
227055;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 22:56:36;News.Misc.Misc.CrossLifeCycle.EN|mt-news;2d7540619668d4dc8ca4ce46d48d3fc159ac0bb9;qgNdHnpHFo
220172;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 09:49:23;News.Misc.Misc.CrossLifeCycle.EN|mt-news;71d2504c3f40245563414eb1cc294f7138d18590;GbCXUOaHnO
215461;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 18:59:11;News.Misc.Misc.CrossLifeCycle.EN|mt-news;9a4622f641616b4b43f4962a02343f2a45b04554;vBCn3B2V1x
210683;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 12:13:16;News.Misc.Misc.CrossLifeCycle.EN|mt-news;1ccb5dabef07de3300fad94145e18ffeb977ef5d;uobIBD3Owy
210509;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 14:21:34;News.Misc.Misc.CrossLifeCycle.EN|mt-news;5e6f95dff61d5df5a3ed2bd052456538aeba0a41;O80DvON8pI
2284767;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 05:33:15;News.Misc.Misc.CrossLifeCycle.EN|mt-news;22f6754c38a6e2cd07cd06a53e96e04e45d93cdd;2Rjxjho4RW
207596;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 17:13:54;News.Misc.Misc.CrossLifeCycle.EN|mt-news;c2df89fb0317a109484361c73bfe288093661881;JUPIBq8owI
854698;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 04:06:11;News.Misc.Misc.CrossLifeCycle.EN|mt-news;47e968b5c254cbfa91d3cc2f3121b660eaa9da94;p7An5zaLp4
199220;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 22:10:47;News.Misc.Misc.CrossLifeCycle.EN|mt-news;96024240622866c975751024a6f8b7ff1b49ed51;dSYlV1ERa3
198887;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 16:41:26;News.Misc.Misc.CrossLifeCycle.EN|mt-news;cb22b7726a129bf0d8d80e17c10614927a9c25ed;lgJtctFEs9
1891558;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 08:06:58;News.Misc.Misc.CrossLifeCycle.EN|mt-news;47c0c481e983d3c73c7ec356707740fefa617516;dbJdkoncb2
187423;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 10:33:34;News.Misc.Misc.CrossLifeCycle.EN|mt-news;ae2e31eee671b0cce6c6e80c589f1f9859d17acd;i7fmlaqu1X
185585;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 10:45:40;News.Misc.Misc.CrossLifeCycle.EN|mt-news;8c1962b9c04778efea835fd1b6f81a5459b3c212;0MF98sIY1q
185260;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 21:40:30;News.Misc.Misc.CrossLifeCycle.EN|mt-news;2e741ec86f0cc22ca8fe3a3bca8c8b79c6b7918f;4OsApcfDIY
2546140;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 21:20:57;News.Misc.Misc.CrossLifeCycle.EN|mt-news;c8a95e10bc05fd64f39d4921afd5d5d68998a1ed;H4Bcvv04QT
3072481;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 09:24:48;News.Misc.Misc.CrossLifeCycle.EN|mt-news;85a71504f828b17c9e66bcb5ad8e1182456884da;JUrnlaaIQX
735288;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 03:53:22;News.Misc.Misc.CrossLifeCycle.EN|mt-news;4c5c7c083d961e3c19ad7eb1473cf1ce68328820;3W6BpFw8Ta
435612;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 09:27:36;News.Misc.Misc.CrossLifeCycle.EN|mt-news;5dd2fbd491d511282eae494eabb378355e078850;vMo22ewl5z
1371766;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 19:53:09;News.Misc.Misc.CrossLifeCycle.EN|mt-news;b1df40e48460bf03dd972a384c0db1caf57e8cda;x1VB4c3LGN
1391399;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-05 00:42:26;News.Misc.Misc.CrossLifeCycle.EN|mt-news;cf58d609a744033c7892fe6d02c0a7e4b8417816;BYavCmKOeP
2724154;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 13:33:02;News.Misc.Misc.CrossLifeCycle.EN|mt-news;72071d322c85104011846a7a3b0c774296ce1210;i23oxOwbde
1792814;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 11:20:59;News.Misc.Misc.CrossLifeCycle.EN|mt-news;4d78cd1fe4c8ef0f88ac48b0a35893c22e42f975;I2zTaJYQk9
3119496;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 12:41:07;News.Misc.Misc.CrossLifeCycle.EN|mt-news;e13a47f4fa52c84ac00f5854a2a07d673b57bc96;XiFM9Cj3ax
1871682;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 16:03:15;News.Misc.Misc.CrossLifeCycle.EN|mt-news;c8d5ee340bfad9ebd15d362a785d1861ce4cea0d;loj4qmHKeI
1830810;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 17:37:07;News.Misc.Misc.CrossLifeCycle.EN|mt-news;83da7734b35a87307cb0fc7ae5c3f25cc4fe9852;qy5FhQAgIl
809176;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 13:43:39;News.Misc.Misc.CrossLifeCycle.EN|mt-news;4702d401ffeed67dfbb8142c5616da88ade33e70;lAXrMwuuFF
178165;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 14:25:52;News.Misc.Misc.CrossLifeCycle.EN|mt-news;69d60d5251af48cd9e6493be66f0a68842e35eec;gBF2GPGkq1
176726;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 11:28:53;News.Misc.Misc.CrossLifeCycle.EN|mt-news;4e3928c2fefa9687f59dad11513d9801c969e085;9oePaot2z3
174109;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 09:26:30;News.Misc.Misc.CrossLifeCycle.EN|mt-news;f430b5f8d0a79255fea57100ebeb7354f117b678;5hpCFTzUwu
163878;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 11:28:23;News.Misc.Misc.CrossLifeCycle.EN|mt-news;00694f653d43dd3b62066808f93d9ee7a15659ba;8UXGeEvmBP
163771;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 09:23:23;News.Misc.Misc.CrossLifeCycle.EN|mt-news;fcb24c842e4e185c7284aab2c4f1df24787d21c6;nmREpne8q5
163007;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 22:57:44;News.Misc.Misc.CrossLifeCycle.EN|mt-news;dea5edece284b8066ca7f9ca9be960c92c286ee8;LW2eCu0hvz
159846;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 17:42:01;News.Misc.Misc.CrossLifeCycle.EN|mt-news;c302357a9fa11f21e76676b9c7d6ef10fc6d9231;SfYzrMK2ft
155740;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 13:33:25;News.Misc.Misc.CrossLifeCycle.EN|mt-news;c0606147d6649bf9b5e7bae6373283b77dfcbcd5;EV7N7Zm1Ly
153678;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 07:16:39;News.Misc.Misc.CrossLifeCycle.EN|mt-news;d9a23c7a0abe9bdd7f838ddbf6caad3177157a67;E8RqPXIy9X
1891766;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 09:26:45;News.Misc.Misc.CrossLifeCycle.EN|mt-news;16a51e376029374e92f714797a5a9b1c1c690c7c;Wn2rrtlJLJ
134137;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 09:39:51;News.Misc.Misc.CrossLifeCycle.EN|mt-news;61b9be2db3d27ba6b1f4b0390b6b610a0153dcdc;JgSVuS8V4Z
131651;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 16:51:41;News.Misc.Misc.CrossLifeCycle.EN|mt-news;526a7adbc42efcf137e101694421f2355f057d39;tNAYb2k5ek
131568;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 12:21:00;News.Misc.Misc.CrossLifeCycle.EN|mt-news;1838fdaf8d99ad8610f4fb902557d8c418e55292;T2aavPWzQH
809228;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 09:19:40;News.Misc.Misc.CrossLifeCycle.EN|mt-news;e417239b9db6d6994f6b856e888c2d67e77ca738;Bn241wZj11
120398;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 17:57:00;News.Misc.Misc.CrossLifeCycle.EN|mt-news;d07202a0da4598f8f24cedb3458da867d970a189;zsvnvo9LHr
120196;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 18:43:44;News.Misc.Misc.CrossLifeCycle.EN|mt-news;c765ff53402a759b0d5362b6a0b8611f6febf73f;LDH2M0Kv7y
120164;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 17:54:44;News.Misc.Misc.CrossLifeCycle.EN|mt-news;bd668e83c13ef626c62ae3dd3fbc9c01396f3725;1bJhxP72Xm
106556;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 09:27:09;News.Misc.Misc.CrossLifeCycle.EN|mt-news;e36d0cf55933b82d4db2bd6a0009ff43e7a82fac;jBptPClVyl
102900;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 15:24:50;News.Misc.Misc.CrossLifeCycle.EN|mt-news;08c7f622d3b0ae90e14e6dcd6cb8e6687ace0e39;o6QFD5jMoM
98499;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 12:52:15;News.Misc.Misc.CrossLifeCycle.EN|mt-news;2a970acd0304ee219bc11f9cf5c111ec83041455;pyRoMfKsac
98370;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-05 00:47:09;News.Misc.Misc.CrossLifeCycle.EN|mt-news;23c906986e817332e5c9f8e5b82c6df3f966e17d;RPdu9nhxnH
93798;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 10:10:48;News.Misc.Misc.CrossLifeCycle.EN|mt-news;fede6b8aab5cecd4d83e2a5b291c133a299b356e;6Y7VPnGWTb
91519;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 12:53:01;News.Misc.Misc.CrossLifeCycle.EN|mt-news;9f144839ffa3f059d3f6dd912195d0a779bfbd7e;YQ4kunRxaX
86527;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 14:50:08;News.Misc.Misc.CrossLifeCycle.EN|mt-news;42a1849f7a5716629f7690af91a69ebdd512b57f;RnUT9alv60
84852;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 22:03:04;News.Misc.Misc.CrossLifeCycle.EN|mt-news;300543942972d4a847b98753ee1c4d4e8cb7d2ac;PfYjrs3EPu
83041;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 23:51:56;News.Misc.Misc.CrossLifeCycle.EN|mt-news;0d974907371b0798b419b5aafaad86baec9d905e;M93zLBncb5
82310;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 07:14:08;News.Misc.Misc.CrossLifeCycle.EN|mt-news;98d0ccce04d6f3ce96553eff9804eca7f5d1c9d6;5Ojz70YolS
78775;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 07:16:26;News.Misc.Misc.CrossLifeCycle.EN|mt-news;f044b92719766e427348ab8788c4e930facdc99b;g0DKf1RZTG
76752;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 23:12:31;News.Misc.Misc.CrossLifeCycle.EN|mt-news;94b6ffb9096a36a11d39a1ba5ac7bdc2f32a3301;v1IoPQyZbj
76044;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 02:26:17;News.Misc.Misc.CrossLifeCycle.EN|mt-news;c1d958577698e8dec8423021e2f7fcb609193b98;5KCcUUELFp
72487;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 21:06:17;News.Misc.Misc.CrossLifeCycle.EN|mt-news;3532b0b2f40948c275db7959c9f1809c0e35e78a;N9mbwtogCE
66227;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 19:31:17;News.Misc.Misc.CrossLifeCycle.EN|mt-news;e5538333a096f5a24a3b8325b4cca32a93291ae3;OrJBBaeLqk
63323;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 15:24:13;News.Misc.Misc.CrossLifeCycle.EN|mt-news;321b1a9642b278108340de1e0ec7972e8cf07d34;tYMFdzyXLx
3073139;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 06:59:21;News.Misc.Misc.CrossLifeCycle.EN|mt-news;f0e4e5249cd971b79815adc740e698f639945d30;qk50jHzEAu
59532;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 02:42:58;News.Misc.Misc.CrossLifeCycle.EN|mt-news;12efe0a2eb9f3cf339ea4e9fa90308d35bed57a6;4ILUn4Behf
47325;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 21:35:42;News.Misc.Misc.CrossLifeCycle.EN|mt-news;bf87f50d8dc6b51abce2d45edfe988b0f465260b;SoaKI9abUT
45144;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 22:51:03;News.Misc.Misc.CrossLifeCycle.EN|mt-news;3cf2b5a8191b1d4c85e66b5d67f4b9a872d93951;ffgztfXLqc
43999;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 22:01:04;News.Misc.Misc.CrossLifeCycle.EN|mt-news;06129a9e97e46eafdacbea647b3d71b93b1a9206;EVQB3nH1mt
43702;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 14:30:26;News.Misc.Misc.CrossLifeCycle.EN|mt-news;d4a4fba2f5979265e5c62497d40435b977bb4a0b;Tmx8Ysq3ur
3073247;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 19:06:26;News.Misc.Misc.CrossLifeCycle.EN|mt-news;db711e4ff0d791b66c8f5a8d547918511fe55a87;oz3Oe16pUV
42064;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 14:53:45;News.Misc.Misc.CrossLifeCycle.EN|mt-news;c7fef7e07c9ced2c8a5324ef2e9eed7615c38884;Ogix9Kvz41
40281;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 20:40:09;News.Misc.Misc.CrossLifeCycle.EN|mt-news;8f6d6c673c33065fb0d916a21f5469252699871b;Pa43g1Xy61
33597;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 08:40:51;News.Misc.Misc.CrossLifeCycle.EN|mt-news;bcc27bd51d7d37b482d1ec6aa54a3e3d098b1877;azpzAB2Ipy
31341;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 23:02:54;News.Misc.Misc.CrossLifeCycle.EN|mt-news;cc2f425a762189d10052fd12829191e6d829f265;8JxagUxtFq
27685;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 15:53:43;News.Misc.Misc.CrossLifeCycle.EN|mt-news;d9484a25372254aab2d18e668ea20dd6c482ce06;hZ29iQ9jc9
21216;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 15:17:48;News.Misc.Misc.CrossLifeCycle.EN|mt-news;5a7783433fece677d2004941f6610729cec343cc;tVcvYSHSSd
20668;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 23:02:49;News.Misc.Misc.CrossLifeCycle.EN|mt-news;a72f7b0731390eaf4470a18c2d913353f899d6c4;oNXawS5IAO
20210;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 17:53:57;News.Misc.Misc.CrossLifeCycle.EN|mt-news;b3e3bcd027cd26f0af0e8b82c31f15af0968dafb;H0eK3IO89K
18950;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 04:20:43;News.Misc.Misc.CrossLifeCycle.EN|mt-news;09880af2992c3f75968fa83cc9b98637b629fda3;sn8P0i8oXC
17318;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 20:23:46;News.Misc.Misc.CrossLifeCycle.EN|mt-news;e03994901253ef0b7f1ddbb5ba752dd8c19a3877;9S2W7ASj0c
17202;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 18:32:52;News.Misc.Misc.CrossLifeCycle.EN|mt-news;a2e7c4ca82f31bf3b1b0c52eb7add24feb652ecc;Wm7sycyivt
7529;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 04:57:17;News.Misc.Misc.CrossLifeCycle.EN|mt-news;e7e155c57991b45afa49e632b9ffbe0383ae61ef;6MSDonIISZ
6058;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 22:28:19;News.Misc.Misc.CrossLifeCycle.EN|mt-news;9e9b22cd594756a9a592fcdb5a05b04a7997d2a9;L684IwoYoe
2962;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 18:04:24;News.Misc.Misc.CrossLifeCycle.EN|mt-news;59481ea47f88831515a5018592bcbc2b16e49de5;yK9Sp63sRd
2502;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 22:28:08;News.Misc.Misc.CrossLifeCycle.EN|mt-news;f8174f681a3b9e5648850c50e61c43f7da78ee90;B9B581mBoX
624;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 14:23:03;News.Misc.Misc.CrossLifeCycle.EN|mt-news;c5c58dbf69c8c14dc27c26c6efec14feccdfc893;l12P1CLoza
2071887;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 10:48:43;News.Misc.Misc.CrossLifeCycle.EN|mt-news;3892901e70d28ccd9fb91ce877f12d5f69800a72;z0pe20KVfa
688165;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 22:00:24;News.Misc.Misc.CrossLifeCycle.EN|mt-news;335e78a0f012f3232ac999a173a3efc6eb7e5992;ftBorI5Tn3
1521551;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 14:51:51;News.Misc.Misc.CrossLifeCycle.EN|mt-news;33bf662c4112f8f8df1fc7766ad4f17c730e20a6;KADc8GHFGS
537445;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 22:29:06;News.Misc.Misc.CrossLifeCycle.EN|mt-news;1d79477d6d5ebb1d483898e31335b662255330ba;Eb4Ybbvlt4
2453278;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 08:55:34;News.Misc.Misc.CrossLifeCycle.EN|mt-news;22451ec93a2dd30ad076005df4c3b1a5436954ea;SVTxJqrHZ6
1263901;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 11:12:05;News.Misc.Misc.CrossLifeCycle.EN|mt-news;42d79c7fc8741b3728abb3dd597c8609776f99ee;FvRAonGOHq
918893;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 09:55:43;News.Misc.Misc.CrossLifeCycle.EN|mt-news;65d1bb9639b66594c3e853ea4ac1121ca0dad00d;wd6m3VFg1Y
3073722;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 19:34:03;News.Misc.Misc.CrossLifeCycle.EN|mt-news;bbf50ba5ed0f4da75910557e25344a49343565bc;GtK7FV5kOc
643314;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 15:53:22;News.Misc.Misc.CrossLifeCycle.EN|mt-news;ca053eedc3f8fe7015149bdb1e06dc8837f297be;5ouZJsl61J
2614786;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 10:55:33;News.Misc.Misc.CrossLifeCycle.EN|mt-news;9b75a4ed3c5dc32d62c20af5ea7126dd0b50d563;PJlVZQJoK6
2047305;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 10:07:17;News.Misc.Misc.CrossLifeCycle.EN|mt-news;189d1eac59db593e4d413063c820e94b3f0ef682;66lzokIrCJ
1054004;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 03:56:12;News.Misc.Misc.CrossLifeCycle.EN|mt-news;06ac4e1a39d56cf9b718c7890d93abfedcf57260;A0lCQTJ7Qu
3074360;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 15:14:49;News.Misc.Misc.CrossLifeCycle.EN|mt-news;26bb9363fa0954557480652b5e3484d3692942d0;lh0ffrFxBe
2685802;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 08:55:21;News.Misc.Misc.CrossLifeCycle.EN|mt-news;9991616bf1d0e7fa37f2c14226dc3e283977878c;rIvx19Z76u
1579780;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 13:54:19;News.Misc.Misc.CrossLifeCycle.EN|mt-news;d0f5f89ada04b2107858b7c9aaf85722b55a0882;vKZZF5C1Nv
2022442;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 17:59:19;News.Misc.Misc.CrossLifeCycle.EN|mt-news;a91c9c56d59108bf8c54a723e062ddd96e2d0ff1;bYFnZCvTbD
2513114;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 20:59:59;News.Misc.Misc.CrossLifeCycle.EN|mt-news;4d17f8918e65c5b1c60ec57efec5330ecfe6bf38;BsyNv4ZmCV
1892480;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 13:41:30;News.Misc.Misc.CrossLifeCycle.EN|mt-news;1d6d1880ab337d10622e8545cac11e55224a2d76;ok5snKEhJn
2205561;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-05 00:08:57;News.Misc.Misc.CrossLifeCycle.EN|mt-news;307adb696d9354aa0532c0382e65eef92ec7c37d;8CjFxfEgI5
1394417;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 20:14:16;News.Misc.Misc.CrossLifeCycle.EN|mt-news;79feb756f0468969715648ba2b0083521367291c;u66Tnl8pJQ
2341165;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 20:28:21;News.Misc.Misc.CrossLifeCycle.EN|mt-news;960d54e316a5b7a1edf52ebc0201d849953ee334;dUy3Nuv6r9
1619588;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 22:05:19;News.Misc.Misc.CrossLifeCycle.EN|mt-news;d61f57e32ea23b3ee5a406eccfd168da20a4da19;bxhFemZFvj
1354492;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 09:52:17;News.Misc.Misc.CrossLifeCycle.EN|mt-news;1fe2c942b89ee309c4ba8d3e574d4052c2347789;JaqBr0ejkl
665326;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 20:41:52;News.Misc.Misc.CrossLifeCycle.EN|mt-news;61dd038d48862dc8c642c47af067776315219046;4Z2ecq6lMV
1354513;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 17:46:45;News.Misc.Misc.CrossLifeCycle.EN|mt-news;65422cab5a558206ecc3ee8ff01bffd773e9a6a0;E2eZH0LQkf
3027914;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 14:43:00;News.Misc.Misc.CrossLifeCycle.EN|mt-news;04066fd88f2f282c731551a8442bd5a772bb3ba5;QckKHhOqAg
3027932;CRM-Misc-PrivacyPolicyGDPR-ENFRES-22_05_18;opened;2018-06-04 17:30:12;News.Misc.Misc.CrossLifeCycle.EN|mt-news;0b297d3c8eaa01eb35391dc448faf2723ded44b1;0XVxfppLYL
